ABS,discharge_care_provider|name_context|second_alternate_coding_system_oid,Anonymize
ABS,discharge_care_provider|name_context|second_alternate_value_set_oid,Anonymize
ABS,discharge_care_provider|name_context|second_alternate_value_set_version_id,Anonymize
ABS,discharge_care_provider|name_validity_range,Anonymize
ABS,discharge_care_provider|name_validity_range|range_start_date_time,DATE
ABS,discharge_care_provider|name_validity_range|range_end_date_time,DATE
ABS,discharge_care_provider|name_assembly_order,Anonymize
ABS,discharge_care_provider|effective_date,DATE
ABS,discharge_care_provider|expiration_date,DATE
ABS,discharge_care_provider|professional_suffix,Anonymize
ABS,discharge_care_provider|assigning_jurisdiction,Anonymize
ABS,discharge_care_provider|assigning_jurisdiction|id,Anonymize
ABS,discharge_care_provider|assigning_jurisdiction|text,Anonymize
ABS,discharge_care_provider|assigning_jurisdiction|name_of_coding_system,Anonymize
ABS,discharge_care_provider|assigning_jurisdiction|alternate_id,Anonymize
ABS,discharge_care_provider|assigning_jurisdiction|alternate_text,Anonymize
ABS,discharge_care_provider|assigning_jurisdiction|name_of_alternate_coding_system,Anonymize
ABS,discharge_care_provider|assigning_jurisdiction|coding_system_version_id,Anonymize
ABS,discharge_care_provider|assigning_jurisdiction|alternate_coding_system_version_id,Anonymize
ABS,discharge_care_provider|assigning_jurisdiction|original_text,Anonymize
ABS,discharge_care_provider|assigning_jurisdiction|second_alternate_id,Anonymize
ABS,discharge_care_provider|assigning_jurisdiction|second_alternate_text,Anonymize
ABS,discharge_care_provider|assigning_jurisdiction|name_of_second_alternate_coding_system,Anonymize
ABS,discharge_care_provider|assigning_jurisdiction|second_alternate_coding_system_version_id,Anonymize
ABS,discharge_care_provider|assigning_jurisdiction|coding_system_oid,Anonymize
ABS,discharge_care_provider|assigning_jurisdiction|value_set_oid,Anonymize
ABS,discharge_care_provider|assigning_jurisdiction|value_set_version_id,Anonymize
ABS,discharge_care_provider|assigning_jurisdiction|alternate_coding_system_oid,Anonymize
ABS,discharge_care_provider|assigning_jurisdiction|alternate_value_set_oid,Anonymize
ABS,discharge_care_provider|assigning_jurisdiction|alternate_value_set_version_id,Anonymize
ABS,discharge_care_provider|assigning_jurisdiction|second_alternate_coding_system_oid,Anonymize
ABS,discharge_care_provider|assigning_jurisdiction|second_alternate_value_set_oid,Anonymize
ABS,discharge_care_provider|assigning_jurisdiction|second_alternate_value_set_version_id,Anonymize
ABS,discharge_care_provider|assigning_agency_or_department,Anonymize
ABS,discharge_care_provider|assigning_agency_or_department|id,Anonymize
ABS,discharge_care_provider|assigning_agency_or_department|text,Anonymize
ABS,discharge_care_provider|assigning_agency_or_department|name_of_coding_system,Anonymize
ABS,discharge_care_provider|assigning_agency_or_department|alternate_id,Anonymize
ABS,discharge_care_provider|assigning_agency_or_department|alternate_text,Anonymize
ABS,discharge_care_provider|assigning_agency_or_department|name_of_alternate_coding_system,Anonymize
ABS,discharge_care_provider|assigning_agency_or_department|coding_system_version_id,Anonymize
ABS,discharge_care_provider|assigning_agency_or_department|alternate_coding_system_version_id,Anonymize
ABS,discharge_care_provider|assigning_agency_or_department|original_text,Anonymize
ABS,discharge_care_provider|assigning_agency_or_department|second_alternate_id,Anonymize
ABS,discharge_care_provider|assigning_agency_or_department|second_alternate_text,Anonymize
ABS,discharge_care_provider|assigning_agency_or_department|name_of_second_alternate_coding_system,Anonymize
ABS,discharge_care_provider|assigning_agency_or_department|second_alternate_coding_system_version_id,Anonymize
ABS,discharge_care_provider|assigning_agency_or_department|coding_system_oid,Anonymize
ABS,discharge_care_provider|assigning_agency_or_department|value_set_oid,Anonymize
ABS,discharge_care_provider|assigning_agency_or_department|value_set_version_id,Anonymize
ABS,discharge_care_provider|assigning_agency_or_department|alternate_coding_system_oid,Anonymize
ABS,discharge_care_provider|assigning_agency_or_department|alternate_value_set_oid,Anonymize
ABS,discharge_care_provider|assigning_agency_or_department|alternate_value_set_version_id,Anonymize
ABS,discharge_care_provider|assigning_agency_or_department|second_alternate_coding_system_oid,Anonymize
ABS,discharge_care_provider|assigning_agency_or_department|second_alternate_value_set_oid,Anonymize
ABS,discharge_care_provider|assigning_agency_or_department|second_alternate_value_set_version_id,Anonymize
ABS,discharge_care_provider|security_check,Anonymize
ABS,discharge_care_provider|security_check_scheme,Anonymize
ABS,transfer_medical_service_code,Anonymize
ABS,transfer_medical_service_code|id,Anonymize
ABS,transfer_medical_service_code|text,Anonymize
ABS,transfer_medical_service_code|name_of_coding_system,Anonymize
ABS,transfer_medical_service_code|alternate_id,Anonymize
ABS,transfer_medical_service_code|alternate_text,Anonymize
ABS,transfer_medical_service_code|name_of_alternate_coding_system,Anonymize
ABS,transfer_medical_service_code|coding_system_version_id,Anonymize
ABS,transfer_medical_service_code|alternate_coding_system_version_id,Anonymize
ABS,transfer_medical_service_code|original_text,Anonymize
ABS,transfer_medical_service_code|second_alternate_id,Anonymize
ABS,transfer_medical_service_code|second_alternate_text,Anonymize
ABS,transfer_medical_service_code|name_of_second_alternate_coding_system,Anonymize
ABS,transfer_medical_service_code|second_alternate_coding_system_version_id,Anonymize
ABS,transfer_medical_service_code|coding_system_oid,Anonymize
ABS,transfer_medical_service_code|value_set_oid,Anonymize
ABS,transfer_medical_service_code|value_set_version_id,Anonymize
ABS,transfer_medical_service_code|alternate_coding_system_oid,Anonymize
ABS,transfer_medical_service_code|alternate_value_set_oid,Anonymize
ABS,transfer_medical_service_code|alternate_value_set_version_id,Anonymize
ABS,transfer_medical_service_code|second_alternate_coding_system_oid,Anonymize
ABS,transfer_medical_service_code|second_alternate_value_set_oid,Anonymize
ABS,transfer_medical_service_code|second_alternate_value_set_version_id,Anonymize
ABS,severity_of_illness_code,Anonymize
ABS,severity_of_illness_code|id,Anonymize
ABS,severity_of_illness_code|text,Anonymize
ABS,severity_of_illness_code|name_of_coding_system,Anonymize
ABS,severity_of_illness_code|alternate_id,Anonymize
ABS,severity_of_illness_code|alternate_text,Anonymize
ABS,severity_of_illness_code|name_of_alternate_coding_system,Anonymize
ABS,severity_of_illness_code|coding_system_version_id,Anonymize
ABS,severity_of_illness_code|alternate_coding_system_version_id,Anonymize
ABS,severity_of_illness_code|original_text,Anonymize
ABS,severity_of_illness_code|second_alternate_id,Anonymize
ABS,severity_of_illness_code|second_alternate_text,Anonymize
ABS,severity_of_illness_code|name_of_second_alternate_coding_system,Anonymize
ABS,severity_of_illness_code|second_alternate_coding_system_version_id,Anonymize
ABS,severity_of_illness_code|coding_system_oid,Anonymize
ABS,severity_of_illness_code|value_set_oid,Anonymize
ABS,severity_of_illness_code|value_set_version_id,Anonymize
ABS,severity_of_illness_code|alternate_coding_system_oid,Anonymize
ABS,severity_of_illness_code|alternate_value_set_oid,Anonymize
ABS,severity_of_illness_code|alternate_value_set_version_id,Anonymize
ABS,severity_of_illness_code|second_alternate_coding_system_oid,Anonymize
ABS,severity_of_illness_code|second_alternate_value_set_oid,Anonymize
ABS,severity_of_illness_code|second_alternate_value_set_version_id,Anonymize
ABS,date_time_of_attestation,DATE
ABS,attested_by,Anonymize
ABS,attested_by|person_id,Anonymize
ABS,attested_by|family_name,Anonymize
ABS,attested_by|family_name|surname,Anonymize
ABS,attested_by|family_name|own_surname_prefix,Anonymize
ABS,attested_by|family_name|own_surname,Anonymize
ABS,attested_by|family_name|surname_prefix_from_partner_spouse,Anonymize
ABS,attested_by|family_name|surname_from_partner_spouse,Anonymize
ABS,attested_by|given_name,Anonymize
ABS,attested_by|second_and_further_given_names_or_initials_thereof,Anonymize
ABS,attested_by|suffix,Anonymize
ABS,attested_by|prefix,Anonymize
ABS,attested_by|degree,Anonymize
ABS,attested_by|source_table,Anonymize
ABS,attested_by|source_table|id,Anonymize
ABS,attested_by|source_table|text,Anonymize
ABS,attested_by|source_table|name_of_coding_system,Anonymize
ABS,attested_by|source_table|alternate_id,Anonymize
ABS,attested_by|source_table|alternate_text,Anonymize
ABS,attested_by|source_table|name_of_alternate_coding_system,Anonymize
ABS,attested_by|source_table|coding_system_version_id,Anonymize
ABS,attested_by|source_table|alternate_coding_system_version_id,Anonymize
ABS,attested_by|source_table|original_text,Anonymize
ABS,attested_by|source_table|second_alternate_id,Anonymize
ABS,attested_by|source_table|second_alternate_text,Anonymize
ABS,attested_by|source_table|name_of_second_alternate_coding_system,Anonymize
ABS,attested_by|source_table|second_alternate_coding_system_version_id,Anonymize
ABS,attested_by|source_table|coding_system_oid,Anonymize
ABS,attested_by|source_table|value_set_oid,Anonymize
ABS,attested_by|source_table|value_set_version_id,Anonymize
ABS,attested_by|source_table|alternate_coding_system_oid,Anonymize
ABS,attested_by|source_table|alternate_value_set_oid,Anonymize
ABS,attested_by|source_table|alternate_value_set_version_id,Anonymize
ABS,attested_by|source_table|second_alternate_coding_system_oid,Anonymize
ABS,attested_by|source_table|second_alternate_value_set_oid,Anonymize
ABS,attested_by|source_table|second_alternate_value_set_version_id,Anonymize
ABS,attested_by|assigning_authority,Anonymize
ABS,attested_by|assigning_authority|namespace_id,Anonymize
ABS,attested_by|assigning_authority|universal_id,Anonymize
ABS,attested_by|assigning_authority|universal_id_type,Anonymize
ABS,attested_by|name_type_code,Anonymize
ABS,attested_by|id_check_digit,Anonymize
ABS,attested_by|check_digit_scheme,Anonymize
ABS,attested_by|id_type_code,Anonymize
ABS,attested_by|assigning_facility,Anonymize
ABS,attested_by|assigning_facility|namespace_id,Anonymize
ABS,attested_by|assigning_facility|universal_id,Anonymize
ABS,attested_by|assigning_facility|universal_id_type,Anonymize
ABS,attested_by|name_representation_code,Anonymize
ABS,attested_by|name_context,Anonymize
ABS,attested_by|name_context|id,Anonymize
ABS,attested_by|name_context|text,Anonymize
ABS,attested_by|name_context|name_of_coding_system,Anonymize
ABS,attested_by|name_context|alternate_id,Anonymize
ABS,attested_by|name_context|alternate_text,Anonymize
ABS,attested_by|name_context|name_of_alternate_coding_system,Anonymize
ABS,attested_by|name_context|coding_system_version_id,Anonymize
ABS,attested_by|name_context|alternate_coding_system_version_id,Anonymize
ABS,attested_by|name_context|original_text,Anonymize
ABS,attested_by|name_context|second_alternate_id,Anonymize
ABS,attested_by|name_context|second_alternate_text,Anonymize
ABS,attested_by|name_context|name_of_second_alternate_coding_system,Anonymize
ABS,attested_by|name_context|second_alternate_coding_system_version_id,Anonymize
ABS,attested_by|name_context|coding_system_oid,Anonymize
ABS,attested_by|name_context|value_set_oid,Anonymize
ABS,attested_by|name_context|value_set_version_id,Anonymize
ABS,attested_by|name_context|alternate_coding_system_oid,Anonymize
ABS,attested_by|name_context|alternate_value_set_oid,Anonymize
ABS,attested_by|name_context|alternate_value_set_version_id,Anonymize
ABS,attested_by|name_context|second_alternate_coding_system_oid,Anonymize
ABS,attested_by|name_context|second_alternate_value_set_oid,Anonymize
ABS,attested_by|name_context|second_alternate_value_set_version_id,Anonymize
ABS,attested_by|name_validity_range,Anonymize
ABS,attested_by|name_validity_range|range_start_date_time,DATE
ABS,attested_by|name_validity_range|range_end_date_time,DATE
ABS,attested_by|name_assembly_order,Anonymize
ABS,attested_by|effective_date,DATE
ABS,attested_by|expiration_date,DATE
ABS,attested_by|professional_suffix,Anonymize
ABS,attested_by|assigning_jurisdiction,Anonymize
ABS,attested_by|assigning_jurisdiction|id,Anonymize
ABS,attested_by|assigning_jurisdiction|text,Anonymize
ABS,attested_by|assigning_jurisdiction|name_of_coding_system,Anonymize
ABS,attested_by|assigning_jurisdiction|alternate_id,Anonymize
ABS,attested_by|assigning_jurisdiction|alternate_text,Anonymize
ABS,attested_by|assigning_jurisdiction|name_of_alternate_coding_system,Anonymize
ABS,attested_by|assigning_jurisdiction|coding_system_version_id,Anonymize
ABS,attested_by|assigning_jurisdiction|alternate_coding_system_version_id,Anonymize
ABS,attested_by|assigning_jurisdiction|original_text,Anonymize
ABS,attested_by|assigning_jurisdiction|second_alternate_id,Anonymize
ABS,attested_by|assigning_jurisdiction|second_alternate_text,Anonymize
ABS,attested_by|assigning_jurisdiction|name_of_second_alternate_coding_system,Anonymize
ABS,attested_by|assigning_jurisdiction|second_alternate_coding_system_version_id,Anonymize
ABS,attested_by|assigning_jurisdiction|coding_system_oid,Anonymize
ABS,attested_by|assigning_jurisdiction|value_set_oid,Anonymize
ABS,attested_by|assigning_jurisdiction|value_set_version_id,Anonymize
ABS,attested_by|assigning_jurisdiction|alternate_coding_system_oid,Anonymize
ABS,attested_by|assigning_jurisdiction|alternate_value_set_oid,Anonymize
ABS,attested_by|assigning_jurisdiction|alternate_value_set_version_id,Anonymize
ABS,attested_by|assigning_jurisdiction|second_alternate_coding_system_oid,Anonymize
ABS,attested_by|assigning_jurisdiction|second_alternate_value_set_oid,Anonymize
ABS,attested_by|assigning_jurisdiction|second_alternate_value_set_version_id,Anonymize
ABS,attested_by|assigning_agency_or_department,Anonymize
ABS,attested_by|assigning_agency_or_department|id,Anonymize
ABS,attested_by|assigning_agency_or_department|text,Anonymize
ABS,attested_by|assigning_agency_or_department|name_of_coding_system,Anonymize
ABS,attested_by|assigning_agency_or_department|alternate_id,Anonymize
ABS,attested_by|assigning_agency_or_department|alternate_text,Anonymize
ABS,attested_by|assigning_agency_or_department|name_of_alternate_coding_system,Anonymize
ABS,attested_by|assigning_agency_or_department|coding_system_version_id,Anonymize
ABS,attested_by|assigning_agency_or_department|alternate_coding_system_version_id,Anonymize
ABS,attested_by|assigning_agency_or_department|original_text,Anonymize
ABS,attested_by|assigning_agency_or_department|second_alternate_id,Anonymize
ABS,attested_by|assigning_agency_or_department|second_alternate_text,Anonymize
ABS,attested_by|assigning_agency_or_department|name_of_second_alternate_coding_system,Anonymize
ABS,attested_by|assigning_agency_or_department|second_alternate_coding_system_version_id,Anonymize
ABS,attested_by|assigning_agency_or_department|coding_system_oid,Anonymize
ABS,attested_by|assigning_agency_or_department|value_set_oid,Anonymize
ABS,attested_by|assigning_agency_or_department|value_set_version_id,Anonymize
ABS,attested_by|assigning_agency_or_department|alternate_coding_system_oid,Anonymize
ABS,attested_by|assigning_agency_or_department|alternate_value_set_oid,Anonymize
ABS,attested_by|assigning_agency_or_department|alternate_value_set_version_id,Anonymize
ABS,attested_by|assigning_agency_or_department|second_alternate_coding_system_oid,Anonymize
ABS,attested_by|assigning_agency_or_department|second_alternate_value_set_oid,Anonymize
ABS,attested_by|assigning_agency_or_department|second_alternate_value_set_version_id,Anonymize
ABS,attested_by|security_check,Anonymize
ABS,attested_by|security_check_scheme,Anonymize
ABS,triage_code,Anonymize
ABS,triage_code|id,Anonymize
ABS,triage_code|text,Anonymize
ABS,triage_code|name_of_coding_system,Anonymize
ABS,triage_code|alternate_id,Anonymize
ABS,triage_code|alternate_text,Anonymize
ABS,triage_code|name_of_alternate_coding_system,Anonymize
ABS,triage_code|coding_system_version_id,Anonymize
ABS,triage_code|alternate_coding_system_version_id,Anonymize
ABS,triage_code|original_text,Anonymize
ABS,triage_code|second_alternate_id,Anonymize
ABS,triage_code|second_alternate_text,Anonymize
ABS,triage_code|name_of_second_alternate_coding_system,Anonymize
ABS,triage_code|second_alternate_coding_system_version_id,Anonymize
ABS,triage_code|coding_system_oid,Anonymize
ABS,triage_code|value_set_oid,Anonymize
ABS,triage_code|value_set_version_id,Anonymize
ABS,triage_code|alternate_coding_system_oid,Anonymize
ABS,triage_code|alternate_value_set_oid,Anonymize
ABS,triage_code|alternate_value_set_version_id,Anonymize
ABS,triage_code|second_alternate_coding_system_oid,Anonymize
ABS,triage_code|second_alternate_value_set_oid,Anonymize
ABS,triage_code|second_alternate_value_set_version_id,Anonymize
ABS,abstract_completion_date_time,DATE
ABS,abstracted_by,Anonymize
ABS,abstracted_by|person_id,Anonymize
ABS,abstracted_by|family_name,Anonymize
ABS,abstracted_by|family_name|surname,Anonymize
ABS,abstracted_by|family_name|own_surname_prefix,Anonymize
ABS,abstracted_by|family_name|own_surname,Anonymize
ABS,abstracted_by|family_name|surname_prefix_from_partner_spouse,Anonymize
ABS,abstracted_by|family_name|surname_from_partner_spouse,Anonymize
ABS,abstracted_by|given_name,Anonymize
ABS,abstracted_by|second_and_further_given_names_or_initials_thereof,Anonymize
ABS,abstracted_by|suffix,Anonymize
ABS,abstracted_by|prefix,Anonymize
ABS,abstracted_by|degree,Anonymize
ABS,abstracted_by|source_table,Anonymize
ABS,abstracted_by|source_table|id,Anonymize
ABS,abstracted_by|source_table|text,Anonymize
ABS,abstracted_by|source_table|name_of_coding_system,Anonymize
ABS,abstracted_by|source_table|alternate_id,Anonymize
ABS,abstracted_by|source_table|alternate_text,Anonymize
ABS,abstracted_by|source_table|name_of_alternate_coding_system,Anonymize
ABS,abstracted_by|source_table|coding_system_version_id,Anonymize
ABS,abstracted_by|source_table|alternate_coding_system_version_id,Anonymize
ABS,abstracted_by|source_table|original_text,Anonymize
ABS,abstracted_by|source_table|second_alternate_id,Anonymize
ABS,abstracted_by|source_table|second_alternate_text,Anonymize
ABS,abstracted_by|source_table|name_of_second_alternate_coding_system,Anonymize
ABS,abstracted_by|source_table|second_alternate_coding_system_version_id,Anonymize
ABS,abstracted_by|source_table|coding_system_oid,Anonymize
ABS,abstracted_by|source_table|value_set_oid,Anonymize
ABS,abstracted_by|source_table|value_set_version_id,Anonymize
ABS,abstracted_by|source_table|alternate_coding_system_oid,Anonymize
ABS,abstracted_by|source_table|alternate_value_set_oid,Anonymize
ABS,abstracted_by|source_table|alternate_value_set_version_id,Anonymize
ABS,abstracted_by|source_table|second_alternate_coding_system_oid,Anonymize
ABS,abstracted_by|source_table|second_alternate_value_set_oid,Anonymize
ABS,abstracted_by|source_table|second_alternate_value_set_version_id,Anonymize
ABS,abstracted_by|assigning_authority,Anonymize
ABS,abstracted_by|assigning_authority|namespace_id,Anonymize
ABS,abstracted_by|assigning_authority|universal_id,Anonymize
ABS,abstracted_by|assigning_authority|universal_id_type,Anonymize
ABS,abstracted_by|name_type_code,Anonymize
ABS,abstracted_by|id_check_digit,Anonymize
ABS,abstracted_by|check_digit_scheme,Anonymize
ABS,abstracted_by|id_type_code,Anonymize
ABS,abstracted_by|assigning_facility,Anonymize
ABS,abstracted_by|assigning_facility|namespace_id,Anonymize
ABS,abstracted_by|assigning_facility|universal_id,Anonymize
ABS,abstracted_by|assigning_facility|universal_id_type,Anonymize
ABS,abstracted_by|name_representation_code,Anonymize
ABS,abstracted_by|name_context,Anonymize
ABS,abstracted_by|name_context|id,Anonymize
ABS,abstracted_by|name_context|text,Anonymize
ABS,abstracted_by|name_context|name_of_coding_system,Anonymize
ABS,abstracted_by|name_context|alternate_id,Anonymize
ABS,abstracted_by|name_context|alternate_text,Anonymize
ABS,abstracted_by|name_context|name_of_alternate_coding_system,Anonymize
ABS,abstracted_by|name_context|coding_system_version_id,Anonymize
ABS,abstracted_by|name_context|alternate_coding_system_version_id,Anonymize
ABS,abstracted_by|name_context|original_text,Anonymize
ABS,abstracted_by|name_context|second_alternate_id,Anonymize
ABS,abstracted_by|name_context|second_alternate_text,Anonymize
ABS,abstracted_by|name_context|name_of_second_alternate_coding_system,Anonymize
ABS,abstracted_by|name_context|second_alternate_coding_system_version_id,Anonymize
ABS,abstracted_by|name_context|coding_system_oid,Anonymize
ABS,abstracted_by|name_context|value_set_oid,Anonymize
ABS,abstracted_by|name_context|value_set_version_id,Anonymize
ABS,abstracted_by|name_context|alternate_coding_system_oid,Anonymize
ABS,abstracted_by|name_context|alternate_value_set_oid,Anonymize
ABS,abstracted_by|name_context|alternate_value_set_version_id,Anonymize
ABS,abstracted_by|name_context|second_alternate_coding_system_oid,Anonymize
ABS,abstracted_by|name_context|second_alternate_value_set_oid,Anonymize
ABS,abstracted_by|name_context|second_alternate_value_set_version_id,Anonymize
ABS,abstracted_by|name_validity_range,Anonymize
ABS,abstracted_by|name_validity_range|range_start_date_time,DATE
ABS,abstracted_by|name_validity_range|range_end_date_time,DATE
ABS,abstracted_by|name_assembly_order,Anonymize
ABS,abstracted_by|effective_date,DATE
ABS,abstracted_by|expiration_date,DATE
ABS,abstracted_by|professional_suffix,Anonymize
ABS,abstracted_by|assigning_jurisdiction,Anonymize
ABS,abstracted_by|assigning_jurisdiction|id,Anonymize
ABS,abstracted_by|assigning_jurisdiction|text,Anonymize
ABS,abstracted_by|assigning_jurisdiction|name_of_coding_system,Anonymize
ABS,abstracted_by|assigning_jurisdiction|alternate_id,Anonymize
ABS,abstracted_by|assigning_jurisdiction|alternate_text,Anonymize
ABS,abstracted_by|assigning_jurisdiction|name_of_alternate_coding_system,Anonymize
ABS,abstracted_by|assigning_jurisdiction|coding_system_version_id,Anonymize
ABS,abstracted_by|assigning_jurisdiction|alternate_coding_system_version_id,Anonymize
ABS,abstracted_by|assigning_jurisdiction|original_text,Anonymize
ABS,abstracted_by|assigning_jurisdiction|second_alternate_id,Anonymize
ABS,abstracted_by|assigning_jurisdiction|second_alternate_text,Anonymize
ABS,abstracted_by|assigning_jurisdiction|name_of_second_alternate_coding_system,Anonymize
ABS,abstracted_by|assigning_jurisdiction|second_alternate_coding_system_version_id,Anonymize
ABS,abstracted_by|assigning_jurisdiction|coding_system_oid,Anonymize
ABS,abstracted_by|assigning_jurisdiction|value_set_oid,Anonymize
ABS,abstracted_by|assigning_jurisdiction|value_set_version_id,Anonymize
ABS,abstracted_by|assigning_jurisdiction|alternate_coding_system_oid,Anonymize
ABS,abstracted_by|assigning_jurisdiction|alternate_value_set_oid,Anonymize
ABS,abstracted_by|assigning_jurisdiction|alternate_value_set_version_id,Anonymize
ABS,abstracted_by|assigning_jurisdiction|second_alternate_coding_system_oid,Anonymize
ABS,abstracted_by|assigning_jurisdiction|second_alternate_value_set_oid,Anonymize
ABS,abstracted_by|assigning_jurisdiction|second_alternate_value_set_version_id,Anonymize
ABS,abstracted_by|assigning_agency_or_department,Anonymize
ABS,abstracted_by|assigning_agency_or_department|id,Anonymize
ABS,abstracted_by|assigning_agency_or_department|text,Anonymize
ABS,abstracted_by|assigning_agency_or_department|name_of_coding_system,Anonymize
ABS,abstracted_by|assigning_agency_or_department|alternate_id,Anonymize
ABS,abstracted_by|assigning_agency_or_department|alternate_text,Anonymize
ABS,abstracted_by|assigning_agency_or_department|name_of_alternate_coding_system,Anonymize
ABS,abstracted_by|assigning_agency_or_department|coding_system_version_id,Anonymize
ABS,abstracted_by|assigning_agency_or_department|alternate_coding_system_version_id,Anonymize
ABS,abstracted_by|assigning_agency_or_department|original_text,Anonymize
ABS,abstracted_by|assigning_agency_or_department|second_alternate_id,Anonymize
ABS,abstracted_by|assigning_agency_or_department|second_alternate_text,Anonymize
ABS,abstracted_by|assigning_agency_or_department|name_of_second_alternate_coding_system,Anonymize
ABS,abstracted_by|assigning_agency_or_department|second_alternate_coding_system_version_id,Anonymize
ABS,abstracted_by|assigning_agency_or_department|coding_system_oid,Anonymize
ABS,abstracted_by|assigning_agency_or_department|value_set_oid,Anonymize
ABS,abstracted_by|assigning_agency_or_department|value_set_version_id,Anonymize
ABS,abstracted_by|assigning_agency_or_department|alternate_coding_system_oid,Anonymize
ABS,abstracted_by|assigning_agency_or_department|alternate_value_set_oid,Anonymize
ABS,abstracted_by|assigning_agency_or_department|alternate_value_set_version_id,Anonymize
ABS,abstracted_by|assigning_agency_or_department|second_alternate_coding_system_oid,Anonymize
ABS,abstracted_by|assigning_agency_or_department|second_alternate_value_set_oid,Anonymize
ABS,abstracted_by|assigning_agency_or_department|second_alternate_value_set_version_id,Anonymize
ABS,abstracted_by|security_check,Anonymize
ABS,abstracted_by|security_check_scheme,Anonymize
ABS,case_category_code,Anonymize
ABS,case_category_code|id,Anonymize
ABS,case_category_code|text,Anonymize
ABS,case_category_code|name_of_coding_system,Anonymize
ABS,case_category_code|alternate_id,Anonymize
